file	model	utmos_ref	utmos	pesq_wb	estoi	mcd_db	seconds
02786910_v068_7be0b01215.flac	bigvgan_v2	2.004	1.9987	4.2788	0.9853	2.5046	12.32
01699839_v012_df45e8cd2f.flac	baseline	3.2483	3.4817	3.7061	0.9661	2.4748	5.92
01699839_v012_df45e8cd2f.flac	plus_c	3.2483	3.0398	3.8654	0.9726	2.4321	5.92
01699839_v012_df45e8cd2f.flac	plus_cb	3.2483	3.4235	3.8949	0.9763	2.4911	5.92
01699839_v012_df45e8cd2f.flac	plus_cba	3.2483	3.4051	4.0003	0.9727	2.5295	5.92
01699839_v012_df45e8cd2f.flac	vocos_pretrained_en	3.2483	3.422	3.5107	0.9645	2.8206	5.92
01699839_v012_df45e8cd2f.flac	bigvgan_v2	3.2483	3.3715	4.4903	0.9947	2.7802	5.92
00187439_v056_68ad53f6e4.flac	baseline	3.0478	2.8842	3.4607	0.9511	1.9304	7.68
00187439_v056_68ad53f6e4.flac	plus_c	3.0478	2.9319	3.4338	0.9564	1.9596	7.68
00187439_v056_68ad53f6e4.flac	plus_cb	3.0478	2.912	3.4626	0.9523	1.949	7.68
00187439_v056_68ad53f6e4.flac	plus_cba	3.0478	2.7666	3.4425	0.948	2.0543	7.68
00187439_v056_68ad53f6e4.flac	vocos_pretrained_en	3.0478	2.7878	3.2926	0.9446	2.2343	7.68
00187439_v056_68ad53f6e4.flac	bigvgan_v2	3.0478	3.038	4.4835	0.9957	2.1213	7.68
00032886_v068_bb17d46221.flac	baseline	2.217	1.9713	3.7418	0.9567	2.9117	10.72
00032886_v068_bb17d46221.flac	plus_c	2.217	2.0563	3.7337	0.9495	2.9246	10.72
00032886_v068_bb17d46221.flac	plus_cb	2.217	1.8786	3.6549	0.9557	2.9154	10.72
00032886_v068_bb17d46221.flac	plus_cba	2.217	1.9757	3.7479	0.9462	2.9126	10.72
00032886_v068_bb17d46221.flac	vocos_pretrained_en	2.217	1.9755	3.4243	0.9514	3.0339	10.72
00032886_v068_bb17d46221.flac	bigvgan_v2	2.217	2.1247	4.1442	0.9843	2.5781	10.72
04384392_v018_47bd94714d.flac	baseline	3.3345	3.2756	3.7302	0.9711	3.0318	3.2
04384392_v018_47bd94714d.flac	plus_c	3.3345	3.1937	3.4788	0.9664	3.1074	3.2
04384392_v018_47bd94714d.flac	plus_cb	3.3345	3.3645	3.6152	0.9736	2.8589	3.2
04384392_v018_47bd94714d.flac	plus_cba	3.3345	3.0789	3.4412	0.9671	2.8926	3.2
04384392_v018_47bd94714d.flac	vocos_pretrained_en	3.3345	3.2972	3.6032	0.9661	3.1359	3.2
04384392_v018_47bd94714d.flac	bigvgan_v2	3.3345	3.6187	4.2723	0.9932	2.6978	3.2
01299131_v062_fff60ffc1d.flac	baseline	2.8035	2.9083	2.6296	0.9487	3.0176	10.88
01299131_v062_fff60ffc1d.flac	plus_c	2.8035	2.8043	2.5879	0.946	2.8486	10.88
01299131_v062_fff60ffc1d.flac	plus_cb	2.8035	2.9321	3.0308	0.9477	3.0114	10.88
01299131_v062_fff60ffc1d.flac	plus_cba	2.8035	2.7626	2.8671	0.9468	3.0745	10.88
01299131_v062_fff60ffc1d.flac	vocos_pretrained_en	2.8035	2.6186	2.5867	0.9377	3.5881	10.88
01299131_v062_fff60ffc1d.flac	bigvgan_v2	2.8035	2.833	4.2288	0.9917	3.0927	10.88
07602936_v030_546dc12fa8.flac	baseline	3.5963	3.604	2.4726	0.9446	1.9962	2.88
07602936_v030_546dc12fa8.flac	plus_c	3.5963	3.5819	2.7383	0.9508	1.8634	2.88
07602936_v030_546dc12fa8.flac	plus_cb	3.5963	3.4781	2.5578	0.9517	1.9838	2.88
07602936_v030_546dc12fa8.flac	plus_cba	3.5963	3.4652	2.3022	0.9444	1.8957	2.88
07602936_v030_546dc12fa8.flac	vocos_pretrained_en	3.5963	3.185	2.2855	0.9299	2.0968	2.88
07602936_v030_546dc12fa8.flac	bigvgan_v2	3.5963	3.6439	4.3079	0.9945	2.3955	2.88
07570189_v024_e676a13667.flac	baseline	3.9683	3.7865	3.683	0.9666	2.4223	4.96
07570189_v024_e676a13667.flac	plus_c	3.9683	3.7784	3.4525	0.9663	2.3603	4.96
07570189_v024_e676a13667.flac	plus_cb	3.9683	3.8075	3.4781	0.9661	2.3673	4.96
07570189_v024_e676a13667.flac	plus_cba	3.9683	3.7566	3.4795	0.9543	2.6324	4.96
07570189_v024_e676a13667.flac	vocos_pretrained_en	3.9683	3.5231	3.2227	0.9516	2.8269	4.96
07570189_v024_e676a13667.flac	bigvgan_v2	3.9683	3.9252	4.517	0.9965	3.7347	4.96
01125491_v006_3c32bdcc14.flac	baseline	3.5701	3.0544	3.8324	0.9849	2.4303	3.52
01125491_v006_3c32bdcc14.flac	plus_c	3.5701	3.5164	3.7761	0.9838	2.3952	3.52
01125491_v006_3c32bdcc14.flac	plus_cb	3.5701	3.5097	3.6879	0.9862	2.4792	3.52
01125491_v006_3c32bdcc14.flac	plus_cba	3.5701	3.4209	3.7856	0.9853	2.4704	3.52
01125491_v006_3c32bdcc14.flac	vocos_pretrained_en	3.5701	3.0526	3.5303	0.9795	2.6312	3.52
01125491_v006_3c32bdcc14.flac	bigvgan_v2	3.5701	3.5644	4.3755	0.9964	2.3019	3.52
01858568_v066_daed861a9a.flac	baseline	2.9155	2.7143	3.5393	0.967	2.1864	7.52
01858568_v066_daed861a9a.flac	plus_c	2.9155	2.7276	3.5166	0.9665	2.2275	7.52
01858568_v066_daed861a9a.flac	plus_cb	2.9155	2.4399	3.2239	0.9689	2.2167	7.52
01858568_v066_daed861a9a.flac	plus_cba	2.9155	2.3583	3.5001	0.9617	2.1975	7.52
01858568_v066_daed861a9a.flac	vocos_pretrained_en	2.9155	2.7347	3.2675	0.9646	2.6217	7.52
01858568_v066_daed861a9a.flac	bigvgan_v2	2.9155	2.9726	4.4466	0.9964	3.1819	7.52
02581624_v050_837c15528b.flac	baseline	2.9652	2.8669	2.7489	0.9353	2.1738	4.16
02581624_v050_837c15528b.flac	plus_c	2.9652	2.7961	3.0013	0.934	2.0676	4.16
02581624_v050_837c15528b.flac	plus_cb	2.9652	3.0746	2.8327	0.934	2.0456	4.16
02581624_v050_837c15528b.flac	plus_cba	2.9652	2.9097	2.868	0.9423	1.9898	4.16
02581624_v050_837c15528b.flac	vocos_pretrained_en	2.9652	2.9513	2.6264	0.9297	2.4912	4.16
02581624_v050_837c15528b.flac	bigvgan_v2	2.9652	2.9102	4.404	0.992	2.4548	4.16
02516499_v031_bb09b0a026.flac	baseline	2.5396	2.3276	3.8733	0.9765	2.5155	2.08
02516499_v031_bb09b0a026.flac	plus_c	2.5396	2.3079	3.5867	0.9789	2.5466	2.08
02516499_v031_bb09b0a026.flac	plus_cb	2.5396	2.3246	3.8485	0.9718	2.5201	2.08
02516499_v031_bb09b0a026.flac	plus_cba	2.5396	2.2559	3.6559	0.9742	2.695	2.08
02516499_v031_bb09b0a026.flac	vocos_pretrained_en	2.5396	1.8659	3.9504	0.9781	2.6802	2.08
02516499_v031_bb09b0a026.flac	bigvgan_v2	2.5396	2.5955	4.4171	0.9959	3.1309	2.08
01637959_v054_41f7b2f1b3.flac	baseline	3.0714	2.7279	3.6685	0.9628	1.8777	7.2
01637959_v054_41f7b2f1b3.flac	plus_c	3.0714	2.9002	3.6395	0.9678	1.8477	7.2
01637959_v054_41f7b2f1b3.flac	plus_cb	3.0714	2.7253	3.7087	0.9701	1.8751	7.2
01637959_v054_41f7b2f1b3.flac	plus_cba	3.0714	2.9214	3.5613	0.9644	1.8763	7.2
01637959_v054_41f7b2f1b3.flac	vocos_pretrained_en	3.0714	2.6196	3.4223	0.9606	2.1007	7.2
01637959_v054_41f7b2f1b3.flac	bigvgan_v2	3.0714	2.9769	4.4368	0.9963	2.0416	7.2
02528727_v079_eee9c9784f.flac	baseline	3.354	3.2123	3.0206	0.9421	2.6249	12.64
02528727_v079_eee9c9784f.flac	plus_c	3.354	3.3656	3.0503	0.9431	2.628	12.64
02528727_v079_eee9c9784f.flac	plus_cb	3.354	3.2953	2.9324	0.9483	2.5367	12.64
02528727_v079_eee9c9784f.flac	plus_cba	3.354	3.0789	2.93	0.9374	2.6101	12.64
02528727_v079_eee9c9784f.flac	vocos_pretrained_en	3.354	3.0115	2.7287	0.9291	3.228	12.64
02528727_v079_eee9c9784f.flac	bigvgan_v2	3.354	3.3716	4.3002	0.9918	2.7645	12.64
04389421_v001_46a986cbf3.flac	baseline	2.3525	2.1714	3.3374	0.9706	3.417	6.56
04389421_v001_46a986cbf3.flac	plus_c	2.3525	2.1734	3.0461	0.9678	3.4437	6.56
04389421_v001_46a986cbf3.flac	plus_cb	2.3525	2.1618	3.5012	0.9709	3.4342	6.56
04389421_v001_46a986cbf3.flac	plus_cba	2.3525	2.2072	3.3477	0.9673	3.5062	6.56
04389421_v001_46a986cbf3.flac	vocos_pretrained_en	2.3525	2.0838	3.4835	0.9678	3.8758	6.56
04389421_v001_46a986cbf3.flac	bigvgan_v2	2.3525	2.4459	4.3831	0.9948	4.6874	6.56
01819945_v001_951894341a.flac	baseline	2.6705	2.4934	3.7592	0.9811	2.5042	8.8
01819945_v001_951894341a.flac	plus_c	2.6705	2.5511	3.6322	0.9836	2.4781	8.8
01819945_v001_951894341a.flac	plus_cb	2.6705	2.4792	3.7264	0.9822	2.4372	8.8
01819945_v001_951894341a.flac	plus_cba	2.6705	2.5776	3.6274	0.9778	2.4865	8.8
01819945_v001_951894341a.flac	vocos_pretrained_en	2.6705	2.3226	3.6453	0.975	2.6351	8.8
01819945_v001_951894341a.flac	bigvgan_v2	2.6705	2.7007	4.4256	0.9963	2.3428	8.8
02798684_v029_cbf1866cd0.flac	baseline	2.6945	2.216	3.8776	0.987	2.4664	2.56
02798684_v029_cbf1866cd0.flac	plus_c	2.6945	2.5788	4.1602	0.9818	2.4053	2.56
02798684_v029_cbf1866cd0.flac	plus_cb	2.6945	2.5393	4.1334	0.9869	2.4037	2.56
02798684_v029_cbf1866cd0.flac	plus_cba	2.6945	2.3561	4.191	0.9865	2.4004	2.56
02798684_v029_cbf1866cd0.flac	vocos_pretrained_en	2.6945	2.5093	4.0499	0.9842	2.826	2.56
02798684_v029_cbf1866cd0.flac	bigvgan_v2	2.6945	2.6427	4.463	0.9934	5.2902	2.56
01765304_v035_66c5d874ef.flac	baseline	2.6291	2.6047	3.3139	0.9597	2.4399	6.4
01765304_v035_66c5d874ef.flac	plus_c	2.6291	2.5189	2.9981	0.9598	2.371	6.4
01765304_v035_66c5d874ef.flac	plus_cb	2.6291	2.4839	3.433	0.963	2.4836	6.4
01765304_v035_66c5d874ef.flac	plus_cba	2.6291	2.5122	3.1477	0.9528	2.491	6.4
01765304_v035_66c5d874ef.flac	vocos_pretrained_en	2.6291	2.2568	2.6252	0.9433	2.7589	6.4
01765304_v035_66c5d874ef.flac	bigvgan_v2	2.6291	2.6176	4.3655	0.9935	2.8151	6.4
00510913_v061_651d498f9c.flac	baseline	4.1278	3.6575	3.9497	0.9848	2.816	4.96
00510913_v061_651d498f9c.flac	plus_c	4.1278	3.9577	4.1233	0.9878	2.7665	4.96
00510913_v061_651d498f9c.flac	plus_cb	4.1278	3.9046	4.0711	0.9842	2.8265	4.96
00510913_v061_651d498f9c.flac	plus_cba	4.1278	3.7167	4.0544	0.9852	2.8723	4.96
00510913_v061_651d498f9c.flac	vocos_pretrained_en	4.1278	3.7021	3.9119	0.9858	3.1448	4.96
00510913_v061_651d498f9c.flac	bigvgan_v2	4.1278	4.0904	4.4425	0.9954	4.021	4.96
06111330_v077_abb1d04bff.flac	baseline	3.4056	2.7815	3.4046	0.9743	2.3678	1.44
06111330_v077_abb1d04bff.flac	plus_c	3.4056	3.0371	3.302	0.9738	2.3931	1.44
06111330_v077_abb1d04bff.flac	plus_cb	3.4056	3.0681	3.6661	0.982	2.3125	1.44
06111330_v077_abb1d04bff.flac	plus_cba	3.4056	3.2028	3.0253	0.9705	2.2394	1.44
06111330_v077_abb1d04bff.flac	vocos_pretrained_en	3.4056	3.2396	3.039	0.9674	2.7518	1.44
06111330_v077_abb1d04bff.flac	bigvgan_v2	3.4056	3.4141	4.4445	0.9967	3.0103	1.44
01230455_v053_194cb41959.flac	baseline	3.0898	2.4111	3.5554	0.9634	2.2509	2.72
01230455_v053_194cb41959.flac	plus_c	3.0898	2.6298	3.7505	0.9568	2.2669	2.72
01230455_v053_194cb41959.flac	plus_cb	3.0898	3.1739	3.909	0.9653	2.233	2.72
01230455_v053_194cb41959.flac	plus_cba	3.0898	2.9521	3.638	0.9522	2.2772	2.72
01230455_v053_194cb41959.flac	vocos_pretrained_en	3.0898	2.7388	3.6928	0.9597	2.5931	2.72
01230455_v053_194cb41959.flac	bigvgan_v2	3.0898	3.0652	4.5043	0.9921	4.1868	2.72
01948659_v031_13132b4feb.flac	baseline	3.1729	2.7473	3.7355	0.9734	2.4757	7.36
01948659_v031_13132b4feb.flac	plus_c	3.1729	2.9823	3.5557	0.9744	2.4457	7.36
01948659_v031_13132b4feb.flac	plus_cb	3.1729	2.8667	3.5632	0.9666	2.5064	7.36
01948659_v031_13132b4feb.flac	plus_cba	3.1729	2.8103	3.7431	0.9697	2.4952	7.36
01948659_v031_13132b4feb.flac	vocos_pretrained_en	3.1729	2.4324	3.7341	0.973	2.7042	7.36
01948659_v031_13132b4feb.flac	bigvgan_v2	3.1729	3.1375	4.4749	0.9966	2.7767	7.36
01675748_v009_977a03636d.flac	baseline	2.1726	2.1334	3.7534	0.9675	2.8322	15.2
01675748_v009_977a03636d.flac	plus_c	2.1726	2.1638	3.8374	0.9704	2.815	15.2
01675748_v009_977a03636d.flac	plus_cb	2.1726	2.0391	3.7642	0.9665	2.8349	15.2
01675748_v009_977a03636d.flac	plus_cba	2.1726	2.0774	3.6137	0.9646	2.7941	15.2
01675748_v009_977a03636d.flac	vocos_pretrained_en	2.1726	2.1088	3.8128	0.9688	2.9249	15.2
01675748_v009_977a03636d.flac	bigvgan_v2	2.1726	2.1971	4.3774	0.9906	2.6684	15.2
01461958_v019_413fae5b6e.flac	baseline	3.4223	2.9165	3.8597	0.968	2.7531	5.12
01461958_v019_413fae5b6e.flac	plus_c	3.4223	2.7974	3.6875	0.9699	2.7186	5.12
01461958_v019_413fae5b6e.flac	plus_cb	3.4223	2.5893	3.7788	0.967	2.7106	5.12
01461958_v019_413fae5b6e.flac	plus_cba	3.4223	2.8638	3.8464	0.9673	2.7581	5.12
01461958_v019_413fae5b6e.flac	vocos_pretrained_en	3.4223	2.7816	3.8115	0.9711	3.0298	5.12
01461958_v019_413fae5b6e.flac	bigvgan_v2	3.4223	3.3754	4.3742	0.9949	3.3972	5.12
00153167_v037_3dfa47ae69.flac	baseline	3.1765	2.9142	3.8555	0.9747	3.0313	6.88
00153167_v037_3dfa47ae69.flac	plus_c	3.1765	2.9872	3.8056	0.9789	3.0485	6.88
00153167_v037_3dfa47ae69.flac	plus_cb	3.1765	2.8524	3.5386	0.9756	3.0291	6.88
00153167_v037_3dfa47ae69.flac	plus_cba	3.1765	2.7763	3.8587	0.9761	2.9815	6.88
00153167_v037_3dfa47ae69.flac	vocos_pretrained_en	3.1765	2.8357	3.7267	0.967	3.1359	6.88
00153167_v037_3dfa47ae69.flac	bigvgan_v2	3.1765	3.1499	4.4626	0.9952	2.6564	6.88
03668638_v027_646980d2d1.flac	baseline	2.0378	1.8169	3.7731	0.9529	2.5338	10.08
03668638_v027_646980d2d1.flac	plus_c	2.0378	1.9162	3.6416	0.9488	2.5425	10.08
03668638_v027_646980d2d1.flac	plus_cb	2.0378	1.9461	3.8385	0.9518	2.5921	10.08
03668638_v027_646980d2d1.flac	plus_cba	2.0378	1.7141	3.7302	0.9531	2.5769	10.08
03668638_v027_646980d2d1.flac	vocos_pretrained_en	2.0378	1.8827	3.6155	0.948	2.6407	10.08
03668638_v027_646980d2d1.flac	bigvgan_v2	2.0378	2.0454	4.3222	0.9887	2.8456	10.08
00028750_v043_81ac16e3d3.flac	baseline	3.3498	3.1812	3.6498	0.9493	2.6303	6.72
00028750_v043_81ac16e3d3.flac	plus_c	3.3498	3.3581	3.5395	0.9491	2.4898	6.72
00028750_v043_81ac16e3d3.flac	plus_cb	3.3498	3.4107	3.8471	0.9529	2.6209	6.72
00028750_v043_81ac16e3d3.flac	plus_cba	3.3498	3.296	3.3377	0.95	2.6252	6.72
00028750_v043_81ac16e3d3.flac	vocos_pretrained_en	3.3498	3.2273	3.6071	0.9483	2.6984	6.72
00028750_v043_81ac16e3d3.flac	bigvgan_v2	3.3498	3.355	4.5404	0.9953	2.6968	6.72
07548802_v009_b4391cfede.flac	baseline	2.2969	2.3713	3.5412	0.962	3.0535	4.64
07548802_v009_b4391cfede.flac	plus_c	2.2969	2.3271	3.7143	0.9644	3.0659	4.64
07548802_v009_b4391cfede.flac	plus_cb	2.2969	2.2292	3.4089	0.9597	3.1053	4.64
07548802_v009_b4391cfede.flac	plus_cba	2.2969	2.3262	3.622	0.9592	3.0667	4.64
07548802_v009_b4391cfede.flac	vocos_pretrained_en	2.2969	2.2845	3.4586	0.9524	3.3168	4.64
07548802_v009_b4391cfede.flac	bigvgan_v2	2.2969	2.3557	4.2942	0.9879	3.4417	4.64
03386366_v009_24edeccf32.flac	baseline	2.4472	2.1947	3.5142	0.9675	2.8414	4.0
03386366_v009_24edeccf32.flac	plus_c	2.4472	2.3474	3.7661	0.9699	2.8729	4.0
03386366_v009_24edeccf32.flac	plus_cb	2.4472	2.3779	3.5308	0.9655	2.7925	4.0
03386366_v009_24edeccf32.flac	plus_cba	2.4472	2.2335	3.6822	0.9667	2.7987	4.0
03386366_v009_24edeccf32.flac	vocos_pretrained_en	2.4472	2.5458	3.4774	0.9633	2.971	4.0
03386366_v009_24edeccf32.flac	bigvgan_v2	2.4472	2.2614	4.3012	0.9898	2.7677	4.0
00148896_v034_d77a2f1569.flac	baseline	3.5818	3.3625	3.6943	0.9788	2.2161	3.52
00148896_v034_d77a2f1569.flac	plus_c	3.5818	3.3998	3.5349	0.9784	2.3293	3.52
00148896_v034_d77a2f1569.flac	plus_cb	3.5818	3.3093	3.6341	0.9749	2.239	3.52
00148896_v034_d77a2f1569.flac	plus_cba	3.5818	3.2866	3.6414	0.9749	2.3539	3.52
00148896_v034_d77a2f1569.flac	vocos_pretrained_en	3.5818	3.552	3.4081	0.9703	2.7322	3.52
00148896_v034_d77a2f1569.flac	bigvgan_v2	3.5818	3.4612	4.3208	0.9954	3.8248	3.52
01816858_v019_925979b4ea.flac	baseline	3.5639	3.02	3.7521	0.973	2.5245	6.72
01816858_v019_925979b4ea.flac	plus_c	3.5639	2.93	3.6599	0.9739	2.57	6.72
01816858_v019_925979b4ea.flac	plus_cb	3.5639	2.917	3.9568	0.9764	2.6183	6.72
01816858_v019_925979b4ea.flac	plus_cba	3.5639	2.9113	3.6655	0.9685	2.6053	6.72
01816858_v019_925979b4ea.flac	vocos_pretrained_en	3.5639	2.6153	3.5895	0.9662	2.9097	6.72
01816858_v019_925979b4ea.flac	bigvgan_v2	3.5639	3.5492	4.1223	0.9875	3.9898	6.72
00684265_v001_c83ed224f2.flac	baseline	3.1587	3.1361	3.6476	0.982	2.287	2.4
00684265_v001_c83ed224f2.flac	plus_c	3.1587	2.9692	3.465	0.9836	2.2239	2.4
00684265_v001_c83ed224f2.flac	plus_cb	3.1587	2.8719	3.7295	0.9836	2.278	2.4
00684265_v001_c83ed224f2.flac	plus_cba	3.1587	3.0475	3.4323	0.9791	2.3644	2.4
00684265_v001_c83ed224f2.flac	vocos_pretrained_en	3.1587	2.9306	3.5491	0.9773	2.4544	2.4
00684265_v001_c83ed224f2.flac	bigvgan_v2	3.1587	3.2469	4.402	0.9943	2.0373	2.4
01917539_v041_f21999d973.flac	baseline	2.0739	2.1087	3.7015	0.9673	2.8029	9.92
01917539_v041_f21999d973.flac	plus_c	2.0739	1.9619	3.8511	0.9696	2.7891	9.92
01917539_v041_f21999d973.flac	plus_cb	2.0739	1.9676	3.8877	0.9704	2.8154	9.92
01917539_v041_f21999d973.flac	plus_cba	2.0739	1.8661	3.8236	0.9669	2.8213	9.92
01917539_v041_f21999d973.flac	vocos_pretrained_en	2.0739	1.8414	3.7465	0.9641	2.9205	9.92
01917539_v041_f21999d973.flac	bigvgan_v2	2.0739	1.9559	4.1493	0.9863	2.6256	9.92
02652097_v002_7558a6f3dd.flac	baseline	3.7588	3.5554	3.5541	0.9527	2.3838	5.44
02652097_v002_7558a6f3dd.flac	plus_c	3.7588	3.5778	3.4701	0.9535	2.3725	5.44
02652097_v002_7558a6f3dd.flac	plus_cb	3.7588	3.4099	3.4035	0.9543	2.4114	5.44
02652097_v002_7558a6f3dd.flac	plus_cba	3.7588	3.5049	3.466	0.9507	2.4677	5.44
02652097_v002_7558a6f3dd.flac	vocos_pretrained_en	3.7588	3.3622	3.4702	0.9524	2.8402	5.44
02652097_v002_7558a6f3dd.flac	bigvgan_v2	3.7588	3.7552	4.3905	0.9932	3.2087	5.44
04921095_v038_5aac33f192.flac	baseline	2.6002	2.3961	3.4671	0.9553	2.2669	3.84
04921095_v038_5aac33f192.flac	plus_c	2.6002	2.5839	3.6908	0.9613	2.3231	3.84
04921095_v038_5aac33f192.flac	plus_cb	2.6002	2.5748	3.6409	0.9576	2.0974	3.84
04921095_v038_5aac33f192.flac	plus_cba	2.6002	2.4106	3.4657	0.9586	2.2606	3.84
04921095_v038_5aac33f192.flac	vocos_pretrained_en	2.6002	2.5251	3.5371	0.9518	2.4513	3.84
04921095_v038_5aac33f192.flac	bigvgan_v2	2.6002	2.6362	4.4265	0.9908	2.8688	3.84
06994269_v015_407fce2f62.flac	baseline	2.1463	1.9564	3.7038	0.9415	2.6945	1.12
06994269_v015_407fce2f62.flac	plus_c	2.1463	2.081	3.831	0.9449	2.712	1.12
06994269_v015_407fce2f62.flac	plus_cb	2.1463	1.8895	3.8476	0.9546	2.6741	1.12
06994269_v015_407fce2f62.flac	plus_cba	2.1463	1.7705	3.7331	0.9529	2.8713	1.12
06994269_v015_407fce2f62.flac	vocos_pretrained_en	2.1463	1.7478	3.8191	0.9494	2.8231	1.12
06994269_v015_407fce2f62.flac	bigvgan_v2	2.1463	2.207	3.9853	0.9796	3.1745	1.12
01387708_v072_e39a288a8b.flac	baseline	3.0608	2.7159	3.9618	0.9806	2.9228	5.12
01387708_v072_e39a288a8b.flac	plus_c	3.0608	2.4214	3.8251	0.9832	2.9104	5.12
01387708_v072_e39a288a8b.flac	plus_cb	3.0608	2.7699	3.7886	0.9796	2.9788	5.12
01387708_v072_e39a288a8b.flac	plus_cba	3.0608	2.673	3.7599	0.9823	2.8178	5.12
01387708_v072_e39a288a8b.flac	vocos_pretrained_en	3.0608	2.599	3.812	0.9767	3.0893	5.12
01387708_v072_e39a288a8b.flac	bigvgan_v2	3.0608	3.112	4.4969	0.9968	2.7939	5.12
00100085_v024_7026d71073.flac	baseline	2.9122	2.7297	3.511	0.9638	2.7816	11.36
00100085_v024_7026d71073.flac	plus_c	2.9122	2.8924	3.4714	0.9614	2.7987	11.36
00100085_v024_7026d71073.flac	plus_cb	2.9122	2.6232	3.4179	0.9634	2.7907	11.36
00100085_v024_7026d71073.flac	plus_cba	2.9122	2.5377	3.5026	0.9589	2.8836	11.36
00100085_v024_7026d71073.flac	vocos_pretrained_en	2.9122	2.6959	3.1044	0.9475	3.3912	11.36
00100085_v024_7026d71073.flac	bigvgan_v2	2.9122	2.9922	4.4285	0.9956	4.7559	11.36
01522065_v040_cac52eba38.flac	baseline	3.4099	2.8114	3.6037	0.9741	2.7349	6.88
01522065_v040_cac52eba38.flac	plus_c	3.4099	2.7237	3.7664	0.9776	2.6825	6.88
01522065_v040_cac52eba38.flac	plus_cb	3.4099	2.9654	3.7838	0.977	2.6522	6.88
01522065_v040_cac52eba38.flac	plus_cba	3.4099	2.7633	3.7443	0.9755	2.7496	6.88
01522065_v040_cac52eba38.flac	vocos_pretrained_en	3.4099	2.9347	3.7914	0.9738	2.9119	6.88
01522065_v040_cac52eba38.flac	bigvgan_v2	3.4099	3.296	4.242	0.9906	2.9709	6.88
00239706_v075_1d2023fa82.flac	baseline	3.1546	3.114	3.5304	0.9745	2.4918	3.52
00239706_v075_1d2023fa82.flac	plus_c	3.1546	3.0995	3.7344	0.9792	2.5335	3.52
00239706_v075_1d2023fa82.flac	plus_cb	3.1546	2.844	3.8002	0.9776	2.5057	3.52
00239706_v075_1d2023fa82.flac	plus_cba	3.1546	2.7432	3.7584	0.9738	2.6596	3.52
00239706_v075_1d2023fa82.flac	vocos_pretrained_en	3.1546	2.7099	3.5747	0.9759	2.7139	3.52
00239706_v075_1d2023fa82.flac	bigvgan_v2	3.1546	3.1934	4.4179	0.9958	2.6957	3.52
06145669_v056_593dcd84bd.flac	baseline	3.6865	3.5148	3.538	0.9393	1.9225	3.84
06145669_v056_593dcd84bd.flac	plus_c	3.6865	3.5871	3.8351	0.9465	1.8195	3.84
06145669_v056_593dcd84bd.flac	plus_cb	3.6865	3.4907	3.7998	0.9481	2.0336	3.84
06145669_v056_593dcd84bd.flac	plus_cba	3.6865	3.334	3.7439	0.9337	2.0884	3.84
06145669_v056_593dcd84bd.flac	vocos_pretrained_en	3.6865	3.5124	3.6053	0.9336	2.1165	3.84
06145669_v056_593dcd84bd.flac	bigvgan_v2	3.6865	3.6651	4.4963	0.9867	2.0713	3.84
00659339_v073_4160f5822e.flac	baseline	2.718	2.6793	1.161	0.8825	2.2824	7.68
00659339_v073_4160f5822e.flac	plus_c	2.718	2.7106	2.3231	0.8846	2.3225	7.68
00659339_v073_4160f5822e.flac	plus_cb	2.718	2.597	1.1967	0.8925	2.233	7.68
00659339_v073_4160f5822e.flac	plus_cba	2.718	2.693	2.4537	0.8808	2.4304	7.68
00659339_v073_4160f5822e.flac	vocos_pretrained_en	2.718	2.459	2.0327	0.8654	2.8582	7.68
00659339_v073_4160f5822e.flac	bigvgan_v2	2.718	2.6939	4.1182	0.9746	2.5571	7.68
02540957_v022_30f3f2bb87.flac	baseline	2.2736	1.6821	3.4866	0.9329	3.2191	7.36
02540957_v022_30f3f2bb87.flac	plus_c	2.2736	1.782	3.5981	0.9401	3.2063	7.36
02540957_v022_30f3f2bb87.flac	plus_cb	2.2736	1.7214	3.4722	0.9342	3.2339	7.36
02540957_v022_30f3f2bb87.flac	plus_cba	2.2736	1.6997	3.4936	0.9348	3.2389	7.36
02540957_v022_30f3f2bb87.flac	vocos_pretrained_en	2.2736	2.0071	3.7284	0.9414	3.356	7.36
02540957_v022_30f3f2bb87.flac	bigvgan_v2	2.2736	2.2599	4.0259	0.9674	3.6569	7.36
01326676_v070_1edce60b9b.flac	baseline	2.8467	2.729	3.2465	0.9637	2.2154	9.92
01326676_v070_1edce60b9b.flac	plus_c	2.8467	2.7818	3.3774	0.9606	2.1127	9.92
01326676_v070_1edce60b9b.flac	plus_cb	2.8467	2.7626	3.5574	0.9656	2.1147	9.92
01326676_v070_1edce60b9b.flac	plus_cba	2.8467	2.5991	3.3736	0.9635	2.1353	9.92
01326676_v070_1edce60b9b.flac	vocos_pretrained_en	2.8467	2.5305	3.171	0.959	2.5834	9.92
01326676_v070_1edce60b9b.flac	bigvgan_v2	2.8467	2.9017	4.4419	0.9955	3.3969	9.92
00459272_v035_3febd68b3f.flac	baseline	2.7277	2.6219	3.6493	0.9675	2.8265	4.0
00459272_v035_3febd68b3f.flac	plus_c	2.7277	2.4403	3.3816	0.9611	2.7061	4.0
00459272_v035_3febd68b3f.flac	plus_cb	2.7277	2.3831	3.3278	0.9639	2.6352	4.0
00459272_v035_3febd68b3f.flac	plus_cba	2.7277	2.4281	2.8965	0.9532	2.6814	4.0
